"geo_id","area","area_canopy16","pct_canopy16"
"510131022004",109752.630831195,35633.3287242546,0.324669472197533
"510131022005",158561.312832112,54339.552298524,0.342703723423757
"510131023011",404105.042558001,180638.370514042,0.447008454461726
"510131023012",452629.208389618,135849.756631006,0.300134755143923
"510131023021",209150.705450155,130789.233979659,0.625334892837971
"510131023022",123491.645407311,44174.1265718639,0.357709433914862
"510131023023",279137.172145035,107905.75852086,0.386568932011656
"510131023024",577514.68316622,247682.668766744,0.428876833760876
"510131024001",186354.572097058,51734.5365768675,0.277613454795855
"510131024002",278186.393076622,91344.9747344195,0.328358888169128
"510131024003",213727.244486211,84188.5070080829,0.393906294962384
"510131024004",292047.428943751,99122.7640653122,0.339406391707709
"510131025001",474852.772363901,71025.295808963,0.149573299225751
"510131025002",350369.959540571,100041.057460064,0.285529779982408
"510131025003",285786.749556455,85803.9225128886,0.300237581504592
"510131026001",381728.998529236,120595.708094385,0.315919693182934
"510131026002",323779.957847426,120154.072060684,0.371097929777678
"510131027011",278764.817926468,107518.526889698,0.385696185370347
"510131027012",186517.866822845,98731.0192690043,0.529338132323695
"510131027021",139805.295808877,23828.420922804,0.170440045099429
"510131027022",145339.587205993,72962.3436007663,0.502012872083882
"510131028011",229804.758763917,94020.628389345,0.409132643271039
"510131028012",146980.782631135,86104.9365850721,0.585824452990987
"510131028013",213712.349744522,120668.279832432,0.564629418827139
"510131028014",39977.6212111323,12682.8930251492,0.317249817295719
"510131028015",76666.8545407542,17296.9762349783,0.225612180629944
"510131028016",351420.086594572,103014.686071496,0.293138298011812
"510131028021",511461.538161976,284496.897116497,0.556242993635229
"510131028022",223252.159301985,109888.138867818,0.492215346142189
"510131029011",154816.548048606,66563.1988698325,0.429948863405314
"510131029012",384624.210155639,138523.714341139,0.360153393061463
"510131029013",142720.991705863,48634.1124584302,0.340763554660981
"510131029021",392454.505690726,79808.2708388205,0.203356745002473
"510131029022",361850.617186273,116175.326836453,0.321058805260096
"510131030001",235661.206405539,80745.6115238621,0.342634295883687
"510131030002",310477.984839375,130401.640047157,0.420002854999912
"510131030003",226744.639029365,90881.3956125446,0.400809456847951
"510131031001",1165691.83413074,351988.345778393,0.301956602484801
"510131031002",461010.598547174,80421.4408487519,0.17444596957682
"510131031003",293184.407142933,109339.090749782,0.37293624110261
"510131032001",68930.7107068698,14332.4725267958,0.207925790693572
"510131032002",200625.368480086,74123.15962272,0.369460553190597
"510131032003",381806.828523763,144955.138176523,0.379655698503311
"510131032004",342691.789707651,87293.615044373,0.254729228029778
"510131033001",338171.992834812,80483.8514727836,0.237996798014251
"510131033002",99066.5251917202,21599.3829034205,0.218029075528993
"510131034011",1280185.16475328,272388.179549063,0.212772485612703
"510131034021",181481.029067949,16299.2822827656,0.0898125956551796
"510131034022",78673.6510714267,7455.56714270421,0.0947657448354012
"510131034023",311833.392638124,20871.6195206575,0.0669319579410103
"510131034024",119562.91986826,5206.67326485273,0.0435475586460225
"510131034025",477918.287827682,107612.833395352,0.225169942511497
"510131035011",181728.218473923,37426.927653903,0.205950005828477
"510131035012",48815.415562738,14100.9624312439,0.288862898506337
"510131035013",135352.450877403,47950.1585899878,0.354261472763572
"510131035021",459127.875361624,37889.1753902109,0.0825242321877496
"510131035022",206622.960525963,73269.3626064014,0.354604166061181
"510131035031",107618.125933621,12301.8229059219,0.114309952893155
"510131035032",93627.9571947097,10664.2029921319,0.113899772158379
"510131036011",250320.261825208,107261.025340212,0.428495178768666
"510131036012",240191.66929347,107338.381933053,0.446886364746922
"510131036013",255287.724166173,116429.725086631,0.456072556825505
"510131036021",57024.0840832365,11506.4348412549,0.20178201940884
"510131036022",110847.506377446,19717.4055162846,0.177878656549522
"510131037001",524706.915237598,257440.281305683,0.490636341602453
"510131037002",947190.715079714,499501.265520544,0.527350255411348
"510131038001",433223.919741681,91478.1069056171,0.211156639181334
"510131038002",168974.685566799,35556.5607163551,0.210425369913169
"510131038003",326220.163113425,143991.575453576,0.441393855239753
"510139801001",4931345.5929482,1280367.81004087,0.259638629235758
"510139802001",3833631.35546606,356318.032166899,0.0929453041067326
